datetime,National Hourly Demand,Northern Region Hourly Demand,Western Region Hourly Demand,Eastern Region Hourly Demand,Southern Region Hourly Demand,North-Eastern Region Hourly Demand
2020-05-27,152273.8975,50786.14083333334,45214.08416666667,15186.842083333335,39880.261666666665,1206.5674999999999
2020-05-28,144980.145,45697.99041666667,44546.934166666666,13803.35125,39367.644583333335,1564.2233333333334
2020-05-29,141855.28416666668,41738.854583333334,44583.576250000006,15038.268333333333,38755.875,1738.7083333333333
2020-05-30,139283.27583333335,39722.2925,44587.60958333333,15555.568333333335,37634.370416666665,1783.4354166666665
2020-05-31,131276.65083333335,35651.705,43739.12666666667,14771.341666666667,35350.662083333336,1763.81375
2020-06-01,133840.09333333335,39165.61,41687.792083333334,16098.6775,35170.365,1717.64875
2020-06-02,133828.80583333332,41368.512500000004,39798.675833333335,16268.598333333333,34686.318333333336,1706.7016666666666
2020-06-03,131662.08458333332,42854.645,35457.1175,17086.378333333334,34581.66291666667,1682.2816666666668
2020-06-04,129809.84583333333,41996.13625,33506.95041666667,17165.29291666667,35405.57166666666,1735.8945833333335
2020-06-05,129089.98833333333,39046.10125,35406.677083333336,16189.442916666667,36663.54,1784.225416666667
2020-06-06,132820.08208333334,40675.76291666667,36606.1475,17813.662083333333,36025.00708333334,1699.5024999999998
2020-06-07,132028.90541666668,40735.23708333333,36950.17833333334,17882.07,34618.505,1842.9145833333332
2020-06-08,140792.41291666668,45243.207083333335,38670.59291666667,18244.76,36682.69666666666,1951.1579166666668
2020-06-09,148120.745,49167.85041666666,40167.081666666665,18945.585,37732.48375,2107.744166666667
2020-06-10,150478.71291666667,52114.42166666667,40568.66375,19168.634166666667,36470.43041666666,2156.56375
2020-06-11,147675.395,53664.4475,39389.737499999996,18737.205416666668,33750.238333333335,2133.765
2020-06-12,147958.82583333334,55571.184166666666,39470.09875,18023.083333333332,32869.22625,2025.2329166666666
2020-06-13,145798.78625,54349.17625,38120.93708333333,17549.885416666668,33733.76666666667,2045.0175
2020-06-14,142523.41583333333,53749.40583333333,36470.924999999996,16954.99625,33311.416666666664,2036.6720833333331
2020-06-15,149173.43125,56723.66916666667,37310.23166666667,16842.295416666668,36198.5775,2098.659166666667
2020-06-16,151026.27791666667,57749.42458333333,38130.75708333334,16822.29375,36198.17875,2125.6266666666666
2020-06-17,151694.60708333334,58837.53541666667,37647.8075,17111.202083333334,36092.995416666665,2005.0675
2020-06-18,152924.64125000002,59835.46041666667,37898.96375,17222.946666666667,36041.579999999994,1925.6899999999998
2020-06-19,154425.77625,59254.69125,38386.339166666665,17993.375,36723.05375,2068.3166666666666
2020-06-20,152712.00208333333,56335.61625,39049.31041666667,18123.717083333333,37055.715416666666,2147.6429166666667
2020-06-21,145831.105,53031.574583333335,37900.496666666666,17749.298333333332,35074.25666666667,2075.477083333333
2020-06-22,149437.07916666666,54011.244583333326,39481.20958333334,17651.795000000002,36159.30416666666,2133.5241666666666
2020-06-23,153797.84333333335,56376.85999999999,40058.93083333333,18200.312083333334,37034.45041666667,2127.2866666666664
2020-06-24,154620.56666666668,55013.90416666667,41242.84583333333,19061.242916666666,37262.448333333334,2040.1258333333333
2020-06-25,153018.20958333332,53635.34625,42234.294583333336,18191.35583333333,37058.72791666666,1898.485
2020-06-26,151654.01583333334,54658.6775,41203.1725,17441.093333333334,36513.96083333333,1837.11125
2020-06-27,153266.89833333335,56274.4275,40999.277500000004,17860.383333333335,36361.520416666666,1771.2895833333332
2020-06-28,149146.38083333333,56934.35,39950.964166666665,16760.265416666665,33720.800833333335,1780.0
2020-06-29,152152.08125000002,56248.33458333334,41340.13291666666,17445.304583333334,35166.39,1951.9191666666666
2020-06-30,155117.66624999998,58645.275,40831.83041666667,18484.02375,35082.925833333335,2073.61125
2020-07-01,158325.18833333332,60896.6175,40582.67958333334,19347.258333333335,35433.668750000004,2064.9641666666666
2020-07-02,160470.90958333333,62810.75916666666,41136.244166666664,19531.042083333334,34978.431666666664,2014.4325
2020-07-03,160142.10375,63348.068750000006,41271.160416666666,19387.54125,34097.63291666666,2037.6983333333335
2020-07-04,153889.29958333334,59899.365,40313.387083333335,18767.8825,32889.737916666665,2018.9279166666665
2020-07-05,136086.51291666666,47812.77458333334,36978.205416666664,18333.9375,30948.180416666666,2013.4158333333335
2020-07-06,143900.39541666667,53868.27958333333,36764.96625,17923.301666666666,33316.74083333334,2027.1070833333333
2020-07-07,147145.07625,53778.00625,37581.47541666667,18274.187083333334,35395.79458333333,2115.6154166666665
2020-07-08,148049.96291666667,52495.69458333333,38379.635416666664,19018.962083333332,35967.400416666664,2188.271666666667
2020-07-09,149838.91333333333,55184.20333333333,39199.8375,18607.310833333333,34703.09333333333,2144.4691666666668
2020-07-10,150107.19375,57266.19666666666,39230.785833333335,18156.820833333335,33501.06291666667,1952.3254166666666
2020-07-11,145353.70875,52854.535,39206.848333333335,17797.15875,33600.86208333333,1894.3054166666668
2020-07-12,135499.27125,46303.72291666667,37618.95083333333,17868.225416666664,31847.243333333332,1861.1274999999998
2020-07-13,146136.70083333334,52129.30833333333,40055.265,17505.423749999998,34504.49125,1942.2108333333333
2020-07-14,153098.45083333334,57093.97583333333,40687.81958333334,18405.130416666667,34864.191249999996,2047.33375
2020-07-15,152274.92083333334,58241.206249999996,40019.939999999995,18647.559166666666,33302.832916666666,2063.382916666667
2020-07-16,151462.05125,59315.25125,38776.81291666667,19121.28125,32126.84041666667,2121.8683333333333
2020-07-17,154737.93875,60089.19583333333,39600.70208333333,19717.375833333335,33223.065833333334,2107.599583333333
2020-07-18,156183.75958333333,59159.120416666665,41007.177083333336,20117.250833333335,33850.28625,2049.9275000000002
2020-07-19,149115.44499999998,55198.63333333333,40779.86541666667,18593.274999999998,32622.945416666666,1920.7233333333334
2020-07-20,146964.86541666667,51550.27208333334,41554.33541666667,18430.715,33587.43916666667,1842.10375
2020-07-21,143264.28875,46386.8225,42157.745,18463.547083333335,34361.96333333333,1894.2108333333333
2020-07-22,145771.97291666668,45970.83083333333,42908.659999999996,18443.51625,36478.48541666667,1970.4800000000002
2020-07-23,148749.32166666668,50600.92208333333,42896.355416666665,17729.165833333333,35474.20375,2048.6745833333334
2020-07-24,150362.025,52894.14833333334,42269.9375,18047.896666666667,35109.24166666667,2040.7966666666669
2020-07-25,150407.99833333332,53996.53208333333,41655.43541666667,18313.36333333333,34380.934583333335,2061.732916666667
2020-07-26,149129.87333333332,55149.33708333334,40415.785833333335,19476.9275,32084.876666666667,2002.9479166666667
2020-07-27,159420.07708333334,59172.206249999996,42770.941249999996,19545.672916666666,35947.78041666667,1983.4799999999998
2020-07-28,162098.81708333333,60480.32916666666,43900.38625,18538.889583333334,37095.90625,2083.3054166666666
2020-07-29,157361.24875,58055.41458333333,43256.918333333335,18282.835833333334,35693.659999999996,2072.4204166666664
2020-07-30,154090.94791666666,53131.972083333334,44039.13166666666,18706.320416666666,36209.042916666665,2004.4808333333333
2020-07-31,156598.80125,54314.5075,43883.638750000006,19337.54333333333,37006.167083333334,2056.9425
2020-08-01,154413.80958333335,53873.93375,43532.268749999996,19317.889166666668,35558.375,2131.3441666666668
2020-08-02,150471.50333333333,53796.245416666665,42903.78875,19396.075416666667,32202.756250000002,2172.639583333333
2020-08-03,151520.24625,55228.2225,40310.94458333334,19898.11333333333,33794.68208333333,2288.2829166666666
2020-08-04,152165.01208333333,57242.80958333333,41340.122083333335,18198.923333333332,33049.831666666665,2333.32625
2020-08-05,149392.67625,57808.076250000006,40111.46,16028.289166666667,33159.545,2285.305
2020-08-06,148203.82083333333,54967.574583333335,38434.87,16968.05,35511.42791666667,2321.8995833333333
2020-08-07,155252.48458333334,57412.17166666667,39333.62416666667,18397.635,37829.34291666667,2279.712916666667
2020-08-08,158234.67375,59312.46083333334,39440.8275,18956.659166666668,38279.300416666665,2245.42375
2020-08-09,151080.26916666667,57164.20875,38286.09458333333,18848.84125,34645.00833333333,2136.117083333333
2020-08-10,151332.20125,56815.94166666667,39472.85875,19221.448333333334,33714.589166666665,2107.36375
2020-08-11,152037.3525,56163.0425,38602.905,19675.16,35413.65666666667,2182.585833333333
2020-08-12,148255.73791666667,54543.87333333333,36454.612499999996,19130.207083333335,35896.82708333333,2230.2183333333332
2020-08-13,143642.66416666665,50830.292916666665,35864.458333333336,19305.311666666665,35357.901666666665,2284.7000000000003
2020-08-14,143988.01625000002,51491.10125,35800.03625,19309.546666666665,35213.235,2174.0991666666664
2020-08-15,138702.75875,51945.28,34049.49791666667,18384.95,32314.0775,2008.9525
2020-08-16,137703.1325,52880.760416666664,34918.472499999996,18317.875,29607.638333333332,1978.3833333333332
2020-08-17,146271.39375000002,56418.152916666666,36612.39916666667,18881.08375,32286.540416666667,2073.215833333333
2020-08-18,149015.89625,56217.70416666666,37120.02291666666,19494.472916666666,33986.573333333334,2197.1233333333334
2020-08-19,143370.61625,49924.47625,36859.9125,19251.782916666667,35122.848333333335,2211.595
2020-08-20,137203.42541666667,45989.52458333334,37357.52375,16810.256250000002,34891.87458333333,2154.2462499999997
2020-08-21,136571.37916666668,45791.339166666665,36298.01791666667,16687.94125,35627.71791666667,2166.3625
2020-08-22,137109.57,46930.81541666667,34861.037083333336,17755.499583333334,35397.262083333335,2164.95375
2020-08-23,135747.31125,46866.69125,34470.00625,18092.99,34146.95291666667,2170.67
2020-08-24,143922.52916666667,50284.121666666666,36713.28625,18534.465,36113.9975,2276.657083333333
2020-08-25,149546.08958333332,51954.39124999999,38343.011666666665,19028.538333333334,37864.27375,2355.8766666666666
2020-08-26,151576.74375,53234.02375,39154.57041666666,18159.916666666668,38692.38791666667,2335.8454166666666
2020-08-27,149834.72583333333,53514.11916666667,38904.831666666665,17353.373333333333,37758.589166666665,2303.8145833333333
2020-08-28,148002.60333333333,51588.17958333334,37535.9125,18511.344583333335,38093.085,2274.07875
2020-08-29,148370.96041666667,50901.62958333333,37359.768749999996,19143.875,38764.00958333333,2201.6779166666665
2020-08-30,142956.77791666667,48406.981250000004,35800.104583333334,19363.694583333334,37282.33,2103.6679166666668
2020-08-31,148412.88458333333,49425.92083333334,38606.60833333333,19945.000416666666,38317.699166666665,2117.6558333333332
2020-09-01,151556.74458333335,51973.96166666667,39610.41291666667,19230.110833333336,38521.39,2220.8695833333336
2020-09-02,151658.64833333335,53249.18166666667,40565.669583333336,18281.25,37254.86625,2307.6783333333333
2020-09-03,154022.44708333333,54038.579999999994,41715.77416666666,19350.970416666667,36555.96125,2361.1608333333334
2020-09-04,156026.65333333335,52831.72583333333,42869.48,19916.272083333333,38042.54666666667,2366.6266666666666
2020-09-05,156191.55583333332,51907.68208333334,43976.46458333333,19824.189166666667,38285.0875,2198.1320833333334
2020-09-06,149888.59625,49133.420000000006,43034.16291666667,19296.6175,36444.426666666666,1979.9695833333335
2020-09-07,155164.49916666668,52598.52,43815.24,19005.875833333335,37702.520416666666,2042.3425
2020-09-08,159773.48124999998,54653.88208333333,45317.17875,18966.758333333335,38641.42166666667,2194.24125
2020-09-09,163048.21,57231.85875000001,46110.42166666667,19130.564166666667,38227.49458333333,2347.8708333333334
2020-09-10,163083.94791666666,58462.24041666667,45843.56875,19215.88625,37244.51625,2317.7374999999997
2020-09-11,162478.96708333332,59723.01541666667,45073.3025,18806.117083333334,36552.71125,2323.8195833333334
2020-09-12,160272.42500000002,60096.486249999994,43663.347916666666,19256.937083333334,34981.5925,2274.0620833333332
2020-09-13,153401.24916666668,59194.57833333333,42216.56041666667,19322.664166666666,30554.742499999997,2112.704583333333
2020-09-14,157414.92333333334,61040.96166666667,43431.043333333335,19949.558333333334,30952.221666666665,2041.1375
2020-09-15,159923.62208333335,61487.78583333333,44570.152916666666,19721.536666666667,32052.410416666666,2091.7366666666667
2020-09-16,161186.87291666667,61959.60916666667,44548.47833333333,19565.209583333333,33017.8575,2095.71875
2020-09-17,159645.13625,61632.09125,43640.35083333334,19092.155833333334,33342.06333333333,1938.4766666666667
2020-09-18,161600.76249999998,62608.050416666665,43836.52375,18810.5125,34215.7075,2129.9683333333332
2020-09-19,161842.81125,62270.9,44007.34791666667,20257.54291666667,32930.49041666667,2376.5270833333334
2020-09-20,154730.77291666667,60608.27,41510.50166666667,20429.1925,29858.33,2324.4779166666667
2020-09-21,155705.2775,61555.80333333334,42160.56875,18314.296666666665,31496.271666666667,2178.335
2020-09-22,155485.00875,59723.395,42036.440833333334,18034.325,33643.04541666667,2047.8016666666665
2020-09-23,153004.52833333335,57116.43,40791.86375,17821.540833333333,35212.30708333333,2062.38625
2020-09-24,154214.14375000002,54666.07375,41897.63166666667,17972.50875,37592.11541666667,2085.8120833333332
2020-09-25,155434.09666666668,54973.598750000005,42887.4375,17859.154583333333,37673.98375,2039.92375
2020-09-26,150407.50416666668,54183.427083333336,42692.91166666667,18006.419166666667,33557.86583333334,1966.8812500000001
2020-09-27,145272.24958333335,51339.43083333334,41988.88333333333,17995.7575,31962.62375,1985.5529166666665
2020-09-28,153204.64791666667,53326.16208333333,44283.29416666667,19087.149166666666,34406.13333333333,2101.9095833333336
2020-09-29,155263.43125,53580.43833333333,45040.894166666665,19670.479583333334,34681.17333333333,2290.4474999999998
2020-09-30,152980.94541666665,52853.68541666667,45094.423749999994,19410.312916666666,33301.075000000004,2321.4491666666668
2020-10-01,152147.08083333334,52062.18166666667,45272.97,18994.423749999998,33541.799999999996,2275.7075
2020-10-02,149298.11666666667,49595.96791666667,45008.38958333334,18997.110416666666,33502.23583333333,2194.4116666666664
2020-10-03,153125.27375,51128.02,45949.019583333335,18584.260833333334,35232.39958333333,2231.5733333333333
2020-10-04,148747.58041666666,49103.35041666666,44756.40083333334,18415.0225,34347.27125,2125.5375
2020-10-05,153105.80958333335,48828.245416666665,46266.85125,18635.195,37271.770416666666,2103.7483333333334
2020-10-06,153633.41583333333,48468.4275,46379.5975,18730.889166666668,37963.21375,2091.287083333333
2020-10-07,156871.86208333334,49910.6775,47375.27708333333,18793.037083333333,38600.98458333333,2191.8879166666666
2020-10-08,156320.27166666667,48818.78958333333,47845.71583333333,19102.892083333336,38304.652500000004,2248.221666666667
2020-10-09,156657.72458333333,48547.082083333335,48151.46708333333,19521.204166666666,38121.865,2316.1070833333333
2020-10-10,153878.92541666667,48331.73458333333,47752.89166666666,19790.919583333332,35686.81791666667,2316.5625
2020-10-11,144772.58875,46958.97458333333,45244.27208333334,19402.46375,30934.708333333332,2232.172916666667
2020-10-12,148505.57666666666,47817.660833333335,46260.72083333333,19892.982916666664,32245.880833333333,2288.3283333333334
2020-10-13,149941.47291666668,48622.956249999996,47817.6475,19952.161666666667,31182.946249999997,2365.7616666666668
2020-10-14,149273.84833333333,49135.17958333334,46869.6875,19999.642083333332,30935.841666666664,2333.4995833333332
2020-10-15,150288.21916666668,49102.99625,46154.16625,19958.667083333334,32749.685416666664,2322.7045833333336
2020-10-16,151280.54875,48013.21375,47069.18541666667,19362.340833333332,34474.364583333336,2361.443333333333
2020-10-17,150080.16625,46698.37083333333,47601.93166666667,19364.075416666667,34074.91458333333,2340.8754166666668
2020-10-18,143301.69875,43879.69,45776.60166666666,19887.627916666668,31613.39625,2144.3841666666667
2020-10-19,146988.7575,44560.424166666664,46818.151249999995,20256.31125,33253.6425,2100.2291666666665
2020-10-20,146930.245,44062.611249999994,47413.724583333336,20310.038333333334,32911.212916666664,2232.6583333333333
2020-10-21,145387.60791666666,43411.57,47278.64958333334,20072.779166666667,32406.416666666668,2218.1929166666664
2020-10-22,144690.82875000002,43107.659583333334,47311.427083333336,19254.426666666666,32928.31041666667,2089.0041666666666
2020-10-23,142903.05,43052.910416666666,46923.77708333333,17674.017083333336,33521.78833333334,1730.5562499999999
2020-10-24,140569.585,41533.54583333333,46699.012500000004,17242.247083333332,33532.45166666667,1562.3270833333333
2020-10-25,132052.365,38726.05625,43683.55708333333,16336.91375,31651.067916666667,1654.7704166666665
2020-10-26,136458.29458333334,39668.86083333333,46041.826250000006,15593.03125,33398.68666666667,1755.8891666666666
2020-10-27,140829.55083333334,40340.85083333334,47245.04041666666,15242.435416666667,36089.27625,1911.9470833333332
2020-10-28,142035.76875000002,39991.05583333333,47574.4575,15571.475,36873.650416666664,2025.1308333333334
2020-10-29,142365.52708333332,39734.89333333333,47855.10291666666,15976.327916666667,36723.806666666664,2075.3975
2020-10-30,142984.49666666667,39704.519166666665,47590.50958333333,16108.993333333332,37502.497083333335,2077.9791666666665
2020-10-31,143407.3375,39513.67416666667,47369.81916666666,16686.14,37859.89916666666,1977.8054166666668
2020-11-01,137693.76541666666,37507.72,45763.13916666667,16681.497083333332,35856.99125,1884.41625
2020-11-02,143102.14333333334,38397.46375,47342.92333333333,17098.385,38285.42625,1977.945
2020-11-03,144009.02583333335,38683.18708333333,47804.239583333336,16580.832083333335,38911.46166666666,2029.3054166666668
2020-11-04,143053.0275,38677.63166666667,47836.14124999999,15738.9075,38822.79666666667,1977.55
2020-11-05,140997.87208333335,38271.10083333334,47931.05416666667,14958.115416666667,37951.45958333334,1886.1408333333331
2020-11-06,141894.86666666667,39224.94041666667,48130.8425,15297.70125,37396.38833333333,1844.9958333333334
2020-11-07,141176.54374999998,38998.82583333333,48058.31041666667,15382.02375,36915.635416666664,1821.75
2020-11-08,135750.1325,38016.152916666666,47254.33583333334,14457.314583333333,34282.324583333335,1740.0024999999998
2020-11-09,140229.65875,39149.47625,48246.4475,14838.315,36255.229583333334,1740.1899999999998
2020-11-10,140890.6625,39349.36666666667,48283.27958333333,14640.61125,36802.91125,1814.493333333333
2020-11-11,140718.32541666666,39371.78208333333,47769.24208333334,14854.268750000001,36920.988333333335,1802.045
2020-11-12,141080.22458333333,39847.224583333336,48007.85833333334,14715.386666666665,36728.71666666667,1781.0404166666667
2020-11-13,138182.68,39178.37666666667,47365.27541666667,15126.625833333334,34738.21041666667,1774.1895833333335
2020-11-14,124501.8075,34962.38125,42473.215833333335,14772.235833333332,30564.957916666666,1729.0133333333333
2020-11-15,116052.68916666666,30062.875833333335,40536.97375,14193.007083333332,29631.17958333333,1628.6508333333334
2020-11-16,118637.19916666667,30273.149166666666,41024.6925,14492.127083333333,31167.617083333334,1679.6129166666667
2020-11-17,127796.52208333333,34468.683333333334,44789.75291666667,14584.485,32315.117499999997,1638.4808333333333
2020-11-18,132308.17708333334,35740.19708333333,46595.85,14845.729583333334,33442.1625,1684.23625
2020-11-19,134348.49,35819.75916666666,47446.465416666666,15009.353333333333,34338.03875,1734.8745833333332
2020-11-20,135802.64208333334,36247.79666666667,47483.26583333333,14839.08875,35438.902083333334,1793.59
2020-11-21,135175.18291666667,35994.512083333335,47370.29583333334,14463.880833333335,35573.36166666667,1773.1329166666667
2020-11-22,131376.42250000002,35243.697916666664,46720.167083333334,13768.712083333334,33961.08083333333,1682.76375
2020-11-23,135784.96958333332,36199.5575,48320.33541666667,13802.720000000001,35738.441666666666,1723.915
2020-11-24,137803.81083333332,37143.909999999996,48923.489166666666,14161.242083333333,35780.54041666666,1794.6304166666666
2020-11-25,136097.65458333332,37405.10041666667,48889.065,14133.7125,33882.96625,1786.8083333333334
2020-11-26,131459.70333333334,36627.79,48786.513750000006,14059.984583333333,30215.515833333335,1769.9033333333334
2020-11-27,132353.60125,37538.745833333334,47548.77916666667,14124.128750000002,31382.94083333333,1759.0070833333332
2020-11-28,133392.06125,37555.57791666667,47649.315833333334,14224.862083333333,32198.399166666666,1763.9070833333333
2020-11-29,132021.67541666667,36561.697916666664,48130.90541666667,13978.301249999999,31634.7375,1716.0337499999998
2020-11-30,136890.55541666667,37530.23166666667,49777.888750000006,14258.689166666665,33616.76333333333,1706.9829166666666
2020-12-01,138476.97916666666,38161.690833333334,50066.81458333333,14251.076666666668,34261.34416666667,1736.0533333333333
2020-12-02,140409.0925,39522.419583333336,49972.88791666667,14332.577083333332,34831.737499999996,1749.4729166666666
2020-12-03,140021.87625,39680.19291666667,50038.69541666666,14858.648333333333,33681.364166666666,1762.9750000000001
2020-12-04,140707.63583333333,40088.82208333333,50127.095,14887.735,33809.55541666666,1794.4291666666668
2020-12-05,140007.71875,40019.5,50134.57874999999,14242.636250000001,33856.401666666665,1754.6000000000001
2020-12-06,134936.77166666667,38477.097083333334,48592.456666666665,13817.235833333332,32350.48,1699.5029166666666
2020-12-07,139832.12166666667,39945.25,50053.4175,14232.634166666665,33823.42375,1777.3958333333333
2020-12-08,140176.5875,39870.864583333336,50377.355416666665,14316.65875,33867.4625,1744.2479166666665
2020-12-09,141197.98958333334,39867.85166666667,51021.60208333333,14352.272916666667,34163.99958333333,1792.2641666666666
2020-12-10,142062.67708333334,39742.777083333334,51494.02541666667,14435.1325,34605.597916666666,1785.1445833333335
2020-12-11,139348.21208333332,39402.377499999995,48288.255416666674,14516.771666666667,35349.06041666667,1791.7462500000001
2020-12-12,135890.00958333333,37404.971249999995,46569.920000000006,14545.142083333332,35611.03625,1758.9404166666666
2020-12-13,132932.14125000002,37447.128333333334,45441.364166666666,14145.7575,34181.276666666665,1716.6166666666668
2020-12-14,137858.51375,38839.265,46441.35916666667,14781.2325,36089.81916666667,1706.8354166666668
2020-12-15,141335.05875,39900.097083333334,47451.00208333333,14998.274166666668,37199.050833333335,1786.6345833333335
2020-12-16,142956.83041666666,40373.76458333333,47572.13791666667,15104.933333333334,38120.44041666667,1785.5533333333333
2020-12-17,144335.05458333335,41342.620833333334,48567.07666666667,15539.84375,37092.10041666667,1793.412916666667
2020-12-18,146803.03375,42387.05125,49228.72541666666,15400.973333333333,38019.70583333333,1766.57875
2020-12-19,145684.55625,42754.21708333333,48945.57166666666,14893.235,37357.98291666667,1733.55
2020-12-20,140984.37666666668,41840.370833333334,47841.49916666667,14522.185833333331,35081.431666666664,1698.88875
2020-12-21,145889.14791666667,43045.42208333333,49275.70416666666,14936.569583333332,36901.753749999996,1729.6987500000002
2020-12-22,148641.97458333333,43502.455416666664,50309.65708333333,15105.633333333333,37851.06208333333,1873.165
2020-12-23,149971.69166666668,43784.16458333333,50353.59083333333,15246.727916666665,38681.32833333333,1905.8783333333333
2020-12-24,150908.06083333332,43845.979166666664,50543.15875,15558.157916666665,39086.504583333335,1874.2616666666665
2020-12-25,150606.83625,43932.08958333333,50766.06791666666,15473.559583333334,38596.152083333334,1838.9662500000002
2020-12-26,150663.80458333335,43421.128333333334,51253.495416666665,15317.268750000001,38835.792916666665,1836.1170833333333
2020-12-27,145169.83458333332,41225.36708333333,50324.71958333333,14808.494166666665,37024.918333333335,1786.3374999999999
2020-12-28,149381.83833333335,42534.85166666666,50529.432916666665,15422.385,39054.964583333334,1840.20375
2020-12-29,152512.10958333334,43781.59291666667,51628.6675,15716.621666666666,39554.817083333335,1830.4099999999999
2020-12-30,152024.98416666666,43758.276249999995,50528.40458333333,15866.053333333335,40044.68916666667,1827.5616666666667
2020-12-31,150712.63041666665,43222.629583333335,50633.375,16116.331666666667,38884.28666666667,1856.0070833333332
2021-01-01,148172.7616666667,43645.825833333336,49594.19,15318.02625,37848.16125,1766.5583333333334
2021-01-02,145953.39375000002,42046.03291666667,50054.519166666665,14795.05625,37266.64833333334,1791.1379166666666
2021-01-03,140849.03416666665,38548.17125,49228.99791666667,14790.319583333332,36538.534583333334,1743.0091666666667
2021-01-04,143918.39583333334,38531.865,49978.2175,15145.348333333333,38450.08666666666,1812.8766666666668
2021-01-05,143363.12958333333,37342.40125,49408.78166666667,15495.455833333333,39304.261666666665,1812.2304166666665
2021-01-06,144136.37333333332,37705.29625,49934.98583333333,15842.89875,38846.56875,1806.6225000000002
2021-01-07,143701.09625,39232.409999999996,50238.23375000001,15973.656666666668,36393.16625,1863.6308333333334
2021-01-08,143822.8375,39934.0925,49627.50083333333,15497.44,36939.059166666666,1824.7454166666666
2021-01-09,140950.14833333335,39338.54875,48792.57041666666,14616.987500000001,36380.92916666667,1821.1141666666665
2021-01-10,138965.435,38452.995833333334,48506.07083333333,14882.547916666668,35321.61833333333,1802.2016666666668
2021-01-11,146751.16791666666,40736.06291666667,50110.00416666667,16025.285833333333,38042.02958333333,1837.7841666666666
2021-01-12,147603.27416666667,41240.63375,50288.46375,16037.379583333333,38161.597499999996,1875.1970833333335
2021-01-13,148085.56458333333,42026.78041666667,50544.09333333333,16077.375416666668,37553.49291666666,1883.8245833333333
2021-01-14,142915.80375,42141.042916666665,47796.7075,15988.809166666666,35187.15916666667,1802.0858333333333
2021-01-15,142995.02166666667,42338.76291666667,48479.957916666666,15631.954583333332,34738.869166666664,1805.4795833333335
2021-01-16,147041.91958333334,42259.51583333333,50432.58666666667,15901.015416666667,36602.67375,1846.1266666666668
2021-01-17,145420.66125,41222.97708333333,50537.67249999999,15379.990416666667,36481.464166666665,1798.555
2021-01-18,150601.07583333334,41837.23583333333,51727.112499999996,16268.687083333332,38956.113333333335,1811.9295833333333
2021-01-19,153852.18625,42963.48166666667,52560.19583333333,16345.137916666667,40128.20208333333,1855.1674999999998
2021-01-20,156205.5725,43661.1575,52635.01125,16451.999166666665,41607.558333333334,1849.8445833333333
2021-01-21,156577.40708333332,43344.10166666666,52582.776666666665,16228.732083333334,42654.981250000004,1766.8162499999999
2021-01-22,158766.78833333333,43870.330416666664,52969.71625,16487.909583333334,43560.88333333333,1877.95125
2021-01-23,158155.26249999998,43480.39791666667,52815.81958333333,16114.53875,43873.854166666664,1870.6533333333334
2021-01-24,153257.25541666665,42437.32,51630.6475,15801.705,41569.815,1817.7675
2021-01-25,155741.6625,43459.90083333333,52132.81666666667,16082.654583333335,42209.6325,1856.6583333333335
2021-01-26,149814.82916666666,41733.5075,49422.769166666665,15847.565833333334,41027.70541666667,1783.28125
2021-01-27,155188.33166666667,43360.01416666667,50852.68958333333,16348.160833333333,42786.34458333333,1841.1233333333332
2021-01-28,158198.57666666666,44565.32125,52139.74291666667,16180.289583333333,43433.36583333334,1879.8570833333333
2021-01-29,158754.625,44884.50875,51733.6575,16307.154583333335,43951.75,1877.555833333333
2021-01-30,159501.25541666665,44817.34333333333,52084.473333333335,16279.675833333333,44489.767499999994,1829.9945833333334
2021-01-31,155323.41208333333,43448.059166666666,50988.12125,16107.277916666666,42999.879166666666,1780.0741666666665
2021-02-01,157921.28666666665,44101.20416666666,52015.29083333333,16273.21625,43702.88333333333,1828.6920833333334
2021-02-02,158734.2825,44218.07541666667,52653.894583333335,16424.92541666667,43556.152916666666,1881.23375
2021-02-03,158908.28083333335,43841.09666666667,52893.989166666666,16392.785416666666,43922.081249999996,1858.3295833333332
2021-02-04,156049.88375,41355.987916666665,53010.10083333333,16180.942083333333,43663.85875,1838.9945833333334
2021-02-05,156270.19083333333,41444.22875,52747.73,16040.746250000002,44175.11541666667,1862.368333333333
2021-02-06,155417.56208333335,41879.29416666667,52053.42958333334,15866.178333333335,43763.98499999999,1854.6733333333332
2021-02-07,150535.24708333335,40816.65791666667,50861.35375,15800.979583333334,41353.457916666666,1702.7966666666669
2021-02-08,153762.30958333335,41814.39,51609.93041666667,16354.342499999999,42237.27958333333,1746.36625
2021-02-09,155851.8125,42234.68666666667,51872.68208333334,16973.599166666667,42956.659583333334,1814.1854166666665
2021-02-10,157229.0075,42726.70541666667,52094.82750000001,16517.632083333334,44031.708333333336,1858.13375
2021-02-11,156846.1758333333,42320.511666666665,52085.53916666666,16540.91875,44050.26708333333,1848.93875
2021-02-12,157264.11541666667,42643.841250000005,52165.78541666667,16280.0175,44344.16583333333,1830.30375
2021-02-13,156437.80833333332,41540.12458333333,52436.980416666665,16339.36875,44294.90916666667,1826.4275
2021-02-14,152042.23500000002,39859.24166666667,51553.926666666666,16287.689583333333,42610.54541666667,1730.8308333333334
2021-02-15,156335.76166666666,40941.8125,52386.862916666665,16578.351666666666,44728.65416666667,1700.08125
2021-02-16,156171.115,41174.67458333333,51651.10333333333,16398.857083333332,45188.1225,1758.3554166666665
